keys,en,pt_BR
ACT_6_72.8,but her eyes were still and lifeless.,mas seus olhos eram vidrados e sem vida.
ACT_6_72.9,"I could tell that perhaps,","Eu poderia dizer que talvez,"
ACT_6_72.10,"just like me,","assim como eu,"
ACT_6_72.11,she was thinking of someone as well.,ela estava pensando em alguém.
ACT_6_73.1,"'Anyway,","'Enfim,"
ACT_6_73.2,"so she walks to me,","então ela caminha até mim,"
ACT_6_73.3,"and maybe it was just the fucking puberty,","e talvez fosse a porra da puberdade,"
ACT_6_73.4,but I was speechless when I saw her.,mas eu fiquei sem palavras quando a vi.
ACT_6_73.5,"It was like an,an—'",Era como se um an–‘
ACT_6_73.6,"'Angel landed on earth,'","'Um anjo tivesse caído na terra,’"
ACT_6_73.7,"she completed my words for me,","ela completou minha frase,"
ACT_6_73.8,'Heard that before....,'Já ouvi essa antes…
ACT_6_73.9,Felt that before.',já senti isso antes.’
ACT_6_74.1,"'She was no fragile feather though, for she soon commanded that boy who was trying to recruit me to not act harassingly towards me,","'Mas ela não era nenhuma pena frágil, pois logo ela ordenou ao garoto que estava tentando me recrutar para não agir de forma tão agressiva comigo,"
ACT_6_74.2,"and the way that motherfucker stood aside,","e pelo jeito com que aquele filho da puta se afastou,"
ACT_6_74.3,like you could tell who was the boss in that situation.,você sabia quem era a chefe naquela situação.
ACT_6_74.4,"So she comes to me and asks me if I could just give her five minutes to hear what they had to say,","Então ela vem até mim e pergunta se eu podia ceder cinco minutos à ela para ouvir o que eles tinham a dizer,"
ACT_6_74.5,and so I did.,e então eu o fiz.
ACT_6_74.6,"Some of the shit was something I already believed in, that this world was already reaching the state of ruination, destroyed by the greed and egos of those who sat and clutched at power.","Algumas daquelas merdas eram coisas nas quais eu já acreditava, que esse mundo já estava chegando ao estado de ruína, destruído pela ganância e ego daqueles que se agarravam ao poder."
ACT_6_74.7,"That part was something my nihilistic self always believed in, but she took that thought, and landed in me an optimism.","Aquela parte era algo que o meu eu niilista sempre acreditou, mas ela pegou aquele pensamento e me deu um otimismo."
ACT_6_74.8,An optimism that said that things could be better if one was willing to fight.,Um otimismo que dizia que as coisas podiam ser melhores se você estivesse disposto a lutar.
ACT_6_74.9,That nothing was all lost.,Que nem tudo estava perdido.
ACT_6_74.10,"For the people oppressed for so long can get their voices back, it had happened before in the times of the [i]Hindarav[/i] colonization, and it could happen again.","Pois as pessoas oprimidas há tanto tempo podiam ter suas vozes de volta, já havia acontecido antes na época da colonização [i]Hindarav[/i], e poderia acontecer novamente."
ACT_6_74.11,The invasion of [i]Yhafa[/i] and its enslavement of [i]Conferri[/i] people and their identities was not the end.,A invasão de [i]Yhafa[/i] e a escravização do povo [i]Conferri[/i] e de sua identidade não estava chegando ao fim.
ACT_6_74.12,"There was no point in mopping off what was lost, when what was lost can still be regained.","Não havia sentido em chorar pelo que havia se perdido, quando o que havia sido perdido ainda poderia ser recuperado."
ACT_6_74.13,"Yes,","Sim,"
ACT_6_74.14,"the souls lost in those struggles will never come back, but more tragedy could be stopped in the coming years.","as almas perdidas nesses conflitos nunca retornarão, mas mais tragédia poderia ser impedida nos anos futuros."
ACT_6_74.15,"We fight not so we can live long years and long self,","Nós lutamos não para que possamos viver por muitos anos,"
ACT_6_74.16,or have a comfortable life of our own.,ou termos uma vida confortável para nós mesmos.
ACT_6_74.17,"We fight so that the people of our future,","Lutamos para que as pessoas do nosso futuro,"
ACT_6_74.18,"whether it be [i]Yhafians[/i] – whose future children could be saved from more years of guilt on what their ancestors did and not suffer themselves in living a life of lie and monstrosity, where every single child of theirs could live to forge their own identity and not follow the lives and paths of ignorance and violence, living for old outdated rituals and beliefs, carrying on the suffering and in education, unable to form any other thoughts beyond what was fed to them on daily basis and told to follow without question, a lifestyle that oppressed them as well without their knowledge, and at the end will only serve as monsters and make more monsters –","sejam [i]Yhafanianos[/i] – cujos filhos futuros podem ser salvos de mais anos de culpa pelo que seus ancestrais fizeram e não sofrerão uma vida de mentiras e monstruosidades, onde cada criança pode viver para forjar sua própria identidade e não seguir as vidas e caminhos de ignorância e violência, vivendo para velhos rituais e crenças ultrapassados, continuando o sofrimento e sendo incapazes de formar pensamentos além dos que os foram forçados diariamente e ordenados a obedecer sem questionamentos, um estilo de vida que os oprimia sem seu conhecimento, e que no fim servirá apenas a monstros e criará mais monstros –"
ACT_6_74.19,"or the ever struggling [i]Conferris[/i], whose children could see a life not bounded in shackles.'","ou mesmo [i]Conferri[/i] necessitados, cujos filhos poderão ver uma vida que não está acorrentada por algemas.’"
ACT_6_75.1,"'I should have understood it from the start,","'Eu deveria ter entendido desde o começo,"
ACT_6_75.2,but they obviously were not from my school.,mas eles obviamente não eram da minha escola.
ACT_6_75.3,"There were like four [i]Conferri[/i] students in my entire school, and all of them had fathers and mothers who pledged away their identities as a [i]Conferri[/i] and became [i]Yhafians[/i] way before [i]Yhafa[/i] even invaded that place.'","Haviam uns quatro estudantes [i]Conferri[/i] na minha escola inteira, e todos tinham pais ou mães que abandonaram suas identidades como um [i]Conferri[/i] e se tornaram [i]Yhafanianos[/i] muito antes de [i]Yhafa[/i] invadir seus lares.’"
ACT_6_76.1,"'Still,","'Ainda assim,"
ACT_6_76.2,"I know the way I am speaking,","pelo jeito com que estou falando,"
ACT_6_76.3,"it sounds like any hokey simplistic view of a rebellion,","parece com uma visão simplista de uma rebelião,"
ACT_6_76.4,"but the way she spoke it, she really made me believe in it.","mas da maneira com que ela falou, ela realmente me fizera acreditar."
ACT_6_76.5,"She really made me think that there was still a chance of a better future,","Ela realmente me fizera pensar que ainda havia uma chance para um futuro melhor,"
ACT_6_76.6,where no one else would have to see their mothers die and then seeing it being rugged under the carpet.',onde ninguém precisaria mais ver sua mãe morrendo e então ver a situação ser varrida para debaixo do tapete.
ACT_6_77.1,"'So,","'Então,"
ACT_6_77.2,"at this point of the story I am wondering,","a essa altura da história eu estou me perguntando,"
ACT_6_77.3,did you pretend to be a [i]Conferri[/i] or told them the truth?',você fingiu ser um [i]Conferri[/i] ou os contou a verdade?’
ACT_6_77.4,'I still pretended to be [i]Conferri[/i].','Eu ainda fingi ser um [i]Conferri[/i].’
ACT_6_77.5,"'He-he, called it.'","'He-he, sabia.’"
ACT_6_78.1,"'Well,","'Bem,"
ACT_6_78.2,you can say it was the first time I put on a mask.,você poderia dizer que foi a primeira vez que eu vesti uma máscara.
ACT_6_78.3,"I even told them a fake story, about how my mother was a [i]Conferri[/i] woman who married a foreign man just a few years before the invasion,","Eu até os contei uma história falsa, sobre como minha mãe era uma mulher [i]Conferri[/i] que se casou com um homem estrangeiro poucos anos antes da invasão,"
ACT_6_78.4,"and that my father was now dead,","e que meu pai agora estava morto,"
ACT_6_78.5,and I lived alone with my mother.,"e eu vivia sozinho com minha mãe,"
ACT_6_78.6,"Truth be told, they all had sad stories to tell, but mine, mine wasn't sad,","Verdade seja dita, todos eles tinham histórias tristes para contar, mas a minha, a minha não era triste,"
ACT_6_78.7,it was violent.,era violenta.
ACT_6_78.8,"I still ate at the same fucking table where my father took my mother's life,","Eu ainda comia na mesma porra de mesa onde meu pai tirara a vida da minha mãe,"
ACT_6_78.9,"so,","então,"
ACT_6_78.10,it was also kind of fucked up.,também era meio fudida.
ACT_6_78.11,"I feared that they would all think I was crazy or like my father,","Eu temia que eles achassem que eu era maluco ou como meu pai,"
ACT_6_78.12,so I told them that fake story.',então eu os contei aquela história falsa.’
ACT_6_79.1,"'After I joined their group, some of them at times even offered to accompany me to my home,","'Após me juntar ao grupo, alguns deles até se ofereciam de vez em quando para me acompanhar até minha casa,"
ACT_6_79.2,"but I would always tell them that my mother was sick,","mas sempre os dizia que minha mãe estava doente,"
ACT_6_79.3,and I did not wish to trouble her in her sickness too much by bringing guests over.,e que eu não queria importuná-la em sua doença ao trazer visitantes.
ACT_6_79.4,"In reality, I was terrified of them finding out that I was among the enemies they protested against.","Na realidade, eu estava aterrorizado que eles descobrissem que era fazia parte dos inimigos dos quais eles protestavam contra."
ACT_6_79.5,"I still regret to this day, not letting them know the truth.","Eu me arrependo até hoje, de não os contar a verdade."
ACT_6_79.6,"Even if they would've beaten the shit out of me,","Mesmo que eles tivessem me dado uma surra,"
ACT_6_79.7,they deserved to know who I was.,eles mereciam saber quem eu era.
ACT_6_79.8,"I don’t think they would've,","Eu não acho que eles me bateriam,"
ACT_6_79.9,for you see...',"porque, sabe…’"
ACT_6_80.1,"'Their group was of peaceful kind,","'O grupo deles era pacífico,"
ACT_6_80.2,their only motto was to let the truth be known to as many people as possible.,seu único lema era deixar a verdade ser conhecida ao máximo de pessoas possível.
ACT_6_80.3,"At nights, we would cover our faces, avoid the guards, and leave pamphlets, books, VHS, or whatever other pieces of media we could find that would ignite doubt in those who believed the lie,","Durante a noite, nós cobríamos o rosto, evitávamos os guardas, e deixávamos panfletos, livros, VHSs, ou qualquer outro tipo de mídia que conseguíamos encontrar que acenderia a dúvida naqueles que acreditavam na mentira,"
ACT_6_80.4,and power to those who knew it.',e poder naqueles que a conheciam.’
ACT_6_81.1,"'Still,","'Ainda assim,"
ACT_6_81.2,"I was afraid if I ever let them know who I truly was,","eu tinha medo que se eu os deixasse saber quem eu realmente era,"
ACT_6_81.3,they would abandon me like everything and everyone that had already abandoned me so far.,eles me abandonariam como tudo e todos que já haviam me abandonado até aquele momento.
ACT_6_81.4,So I stayed quiet.,Então eu fiquei quieto.
ACT_6_81.5,"At first,","A princípio,"
ACT_6_81.6,"I even thought to stay away from her,","eu até pensei em ficar longe dela,"
ACT_6_81.7,because whenever she was near I would lose my control.,porque sempre que ela estava próximo eu perdia o controle.
ACT_6_81.8,"I was afraid that I would speak the truth to her,","Eu tinha medo de que fosse falar a verdade a ela,"
ACT_6_81.9,but eventually...',mas eventualmente…’
ACT_6_82.1,'You couldn't help but start talking.','Você não conseguiu não começar a falar.’
ACT_6_83.1,"'Yeah,'","'É,’"
ACT_6_83.2,"I clutched her hand tighter,","eu segurei sua mão com mais força,"
ACT_6_83.3,I needed something to comfort me as I narrated the rest of it.,eu precisava de algo para me confortar enquanto narrava o resto da história.
ACT_6_84.1,"'We were also robbers, you see.","'Nós também éramos ladrões, sabe."
ACT_6_84.2,"We would steal food from rich houses and give them to poor people. No matter what their race or nationality, if they were suffering on the streets, they would receive fresh stolen fish or lady fingers or even at odd points, pizza, secretly and without any note. The reaction of some of them when they found the food was priceless, some even thanked the god above, believing that their years of prayers begging to not starve was fulfilled.","Nós roubávamos comida de casas ricas e as entregávamos à pessoas pobres. Não importava sua raça ou nacionalidade, se estivessem sofrendo nas ruas, elas recebiam peixe recém roubado, ou dedos de moça, ou até em momentos raros, pizza, secretamente e sem nenhum bilhete. A reação de algumas delas quando encontravam a comida não tinha preço, algumas até agradeciam a Deus, acreditando que seus anos de rezas e preces para não morrerem de fome tinham sido atendidas."
ACT_6_84.3,"And you see, it was these food stealing runs that I would do with her.","E sabe, eram esses roubos de comida que eu fazia com ela."
ACT_6_84.4,"Cannot help it, she chose her own group, and she chose me to be one of her group,","Não tinha o que fazer, ela escolhera o próprio grupo, e me escolheu para fazer parte dele,"
ACT_6_84.5,and worst of all...,e o pior de tudo…
ACT_6_84.6,she would actively come towards me and strike a conversation about anything or everything.',Ela ativamente vinha até mim e puxava conversa sobre qualquer um ou qualquer coisa.’
ACT_6_85.1,"'Before we knew it,","'Antes que percebêssemos,"
ACT_6_85.2,"we weren't just talking about our runs of stealing food or leaving books and pamphlets,","nós não falávamos apenas dos roubos de comida ou sobre deixar livros e panfletos,"
ACT_6_85.3,but we were talking and joking about all kinds of teenage bullshit.,mas estávamos conversando e brincando sobre todo tipo de merda adolescente.
ACT_6_85.4,"If it weren't for her and others in the group,","Se não fosse por ela e pelos outros no grupo,"
ACT_6_85.5,I never even would've known what true teenage years felt like.,eu nunca teria aprendido como é a verdadeira adolescência.
ACT_6_85.6,"For a while in fact,","Por um tempo, na verdade,"
ACT_6_85.7,I felt like,eu me senti como
ACT_6_85.8,a human.',um humano.’
ACT_6_86.1,"'My conversations with her grew and grew,","Minhas conversas com ela cresciam cada vez mais,"
ACT_6_86.2,"and before I knew it,","e antes que eu percebesse,"
ACT_6_86.3,neither of us could see each other and not strike a conversation of some kind.,nenhum de nós conseguia ver o outro sem puxar algum tipo de assunto.
ACT_6_86.4,"I was beginning to notice that she played with her hair whenever she talked with me,","Estava começando a perceber que ela brincava com o cabelo sempre que conversava comigo,"
ACT_6_86.5,"I should've caught up on the hints long before,","eu devia ter percebido as dicas muito antes,"
ACT_6_86.6,"but at that time,","mas na época,"
ACT_6_86.7,my stupid brain thought that maybe she just had bad dandruff or something.,meu cérebro estúpido achou que ela talvez tivesse muita caspa ou alguma coisa assim.
ACT_6_86.8,Ha.,Ha.
ACT_6_86.9,Ha.,Ha.
ACT_6_86.10,I was a silly little shit.',Eu era um merdinha.’
ACT_6_87.1,"'And then one day,","'E aí um dia,"
ACT_6_87.2,I was caught.,eu fui pego.
ACT_6_87.3,"We were,","Nós fomos,"
ACT_6_87.4,"funnily enough,","na verdade,"
ACT_6_87.5,"doing a run distributing Ermana Hifefi’s book,","enquanto distribuíamos livros de Ermana Hifefi,"
ACT_6_87.6,you know that one with the poop and border joke…?,sabe aquele com a piada do cocô e a fronteira…?
ACT_6_87.7,"I never read it myself, but Chio used to narrate its story a lot.","Eu nunca o li, mas Chio costumava narrar muito sua história."
ACT_6_87.8,What was it called though?',Como era mesmo o nome?’
ACT_6_88.1,"At this point I expected her to interject and she did,","A essa altura, eu esperava que ela me interrompesse, e ela o fez,"
ACT_6_88.2,'It was called,'Se chamava
ACT_6_88.3,The Dreams Of A Broken Spring.,Os Sonhos de Uma Mola Quebrada.
ACT_6_88.4,"At one point, the protagonist dreams of being in a more peaceful version of the world, where borders were not upheld to keep others from getting in, but to make sure that no evil from your side of the world affected your neighbors.","Em um momento, o protagonista sonha estar em uma versão mais pacífica do mundo, onde fronteiras não são mantidas para manter os outros fora, mas para garantir que nenhum mal do seu lado do mundo afete seus vizinhos."
ACT_6_88.5,"The soldiers at the borders would salute each other from the other side, and even joke about stupid shit like the scientific probability of a cartoon girl's boobs dodging a bullet or some shit.","Os soldados nas fronteiras saudavam uns aos outros do outro lado, e até brincavam sobre umas merdas estúpidas tipo a probabilidade científica dos peitos de uma garota de desenho animado desviarem de uma bala ou alguma merda assim."
ACT_6_88.6,"In that dream he was a soldier who needed to go to the washroom, but every washroom was full.","Naquele sonho ele era um soldado que precisava ir ao banheiro, mas todos os banheiros estavam cheios."
ACT_6_88.7,"So, he went up a mountainside cliff and did his business, the big shit he pooped out of his ass rolled down from the cliff and landed right between the borders.","Então, ele foi até uma encosta e fez o que precisava ser feito, a merdona que ele fez rolou encosta abaixo e parou bem no meio das fronteiras."
ACT_6_88.8,"Soon it was a national issue,","Logo isso se tornou um problema nacional,"
ACT_6_88.9,TO WHICH COUNTRY DID THE POOP BELONG?,A QUE PAÍS O COCÔ PERTENCIA?
ACT_6_88.10,"And so,","E então,"
ACT_6_88.11,"to solve the issue,","para resolver o problema,"
ACT_6_88.12,they started a festival in dedication to that poop.,começaram um festival em honra ao cocô.
ACT_6_88.13,"Where borders would open, and carnival festivals would take place.","Onde as fronteiras seriam abertas, e festivais carnavalescos seriam comemorados."
ACT_6_88.14,"Musicians from both sides would come and play their music,","Músicos de ambos os lados viriam e tocariam suas músicas,"
ACT_6_88.15,"some even dedicating silly jokes in their lyrics on why the poop belonged to their country, and how it would benefit their harvest.","alguns até dedicavam piadas bobas em suas letras ao porquê de o cocô pertencer a seu país, e como ele beneficiaria a colheita."
ACT_6_88.16,"However, the one that would decide who gets to keep the poop for a whole year until the next carnival would be a dance competition.","Entretanto, o que decidiria quem ficaria com o cocô por um ano inteiro até o próximo carnaval seria uma competição de dança."
ACT_6_88.17,"A team of eight would be made, and both presidents would walk in between to hug each other and the competition would begin.","Um time de oito era formado, e ambos os presidentes andariam entre eles para abraçar uns aos outros e a competição teria início."
ACT_6_88.18,"The judges would come from afar, and so there would be no bias,","Os juízes viriam de longe, então não haveria viés,"
ACT_6_88.19,"and the winning country,","e o país vencedor,"
ACT_6_88.20,"as said,","como dito,"
ACT_6_88.21,would keep the honor of poop-winners for a whole year until the next carnival.',ficaria com a honra de vencedores do cocô por um ano inteiro até o próximo carnaval.’
ACT_6_89.1,"'And as he was just dreaming about the dance competition,","'E enquanto ele sonhava sobre a competição de dança,"
ACT_6_89.2,"the protagonist would awake from the noise of a bomb dropping nearby,","o protagonista acordara com o barulho de um bomba caindo perto,"
ACT_6_89.3,only to see conflict arise.,apenas para ver o conflito surgindo.
ACT_6_89.4,Men killing men.,Homens matando homens.
ACT_6_89.5,Heads being blown apart.,Cabeças sendo explodidas.
ACT_6_89.6,People being skinned and tortured.,Pessoas sendo esfoladas e torturadas.
ACT_6_89.7,"The protagonist was still in a daze from the dream, so he asked if all the bloodshed was over a piece of poop.","O protagonista ainda estava atônito com o sonho, então perguntou se todo aquele banho de sangue era por causa de um pedaço de cocô."
ACT_6_89.8,"Then someone smacked him and woke him up, and told him a long history of reasons on why the two places hated each other, and why the side he was standing on was right, and the side he was not standing on was wrong.","Então alguém bateu em sua cabeça e o despertou, e o contou a longa história de razões de por que os dois lugares se odiavam, e porque o lado em que ele estava estava certo, e o lado em que ele não estava estava errado."
ACT_6_89.9,"After hearing that long story, the protagonist was silent at first,","Após ouvir aquela longa história, o protagonista no começo ficou em silêncio,"
ACT_6_89.10,but he was still confused by his dreams –,mas ainda estava confuso por seus sonhos –
ACT_6_89.11,"unable to separate facts in front of his eyes and the fictions of his dream,","incapaz de separar fatos diante de seus olhos da ficção de seus sonhos,"
ACT_6_89.12,he said...',ele disse…’
ACT_6_90.1,'...it still sounds like,'… Parece que vocês
ACT_6_90.2,you are just fighting over a piece of poop.',estão brigando por um pedaço de cocô.’
ACT_6_91.1,"'Sorry about that,'","'Desculpe por isso,’"
ACT_6_91.2,"a wide apologetic smile spread across her,","um largo sorriso apologético se abriu em seus lábios,"
ACT_6_91.3,'you can continue.,'pode continuar.
ACT_6_91.4,I believe you were at the part where you were caught.',Acredito que estava na parte em que vocês foram pegos.’
ACT_6_92.1,"'So, this guy had put a bear trap on his doorstep, and usually we were cautious about that stuff, but my mind was filled with some random thoughts,","'Então, esse cara colocou uma armadilha de urso na porta da frente, e geralmente nós tínhamos cuidado com essas coisas, mas minha mente estava cheia de pensamentos aleatórios,"
ACT_6_92.2,and I just got caught by the foot.,e eu fiquei preso pelo pé.
ACT_6_92.3,"They tried to rescue me,","Eles tentaram me resgatar,"
ACT_6_92.4,but soon the sirens were ranging and we feared the police were near.,mas logo as sirenes estavam soando e nós temíamos que a polícia estivesse perto.
ACT_6_92.5,I acted all heroic and told them that they needed to run without me...,Eu agi todo heróico e os disse que precisavam fugir sem mim…
ACT_6_92.6,who knew my heroism was just temporary.',Quem diria que meu heroísmo era apenas temporário.’
ACT_6_93.1,"'The policeman who caught me knew my father. And at first I thought I could rebel in front of him, like I did behind his back.","'Os policiais que me prenderam conheciam meu pai. E a princípio eu achei que poderia me rebelar na frente dela, assim como fazia por suas costas."
ACT_6_93.2,"I-I tho-thought that in case he kills me I would finally join my mother in the afterlife,","E-eu ac-achei que caso ele me matasse ou finalmente me juntaria à minha mãe no pós-vida,"
ACT_6_93.3,"but soon,","mas logo,"
ACT_6_93.4,"after he almost choked the life out of me, I spit everything.'","após ele quase me matar enforcado, eu botei tudo pra fora.’"
ACT_6_94.1,"'Everything,","'Tudo,"
ACT_6_94.2,including their hiding spots.',incluindo seus esconderijos.’
ACT_6_95.1,"'I begged him,","'Eu o implorei,"
ACT_6_95.2,"I even grabbed his legs and cried,","até segurei sua perna e chorei,"
ACT_6_95.3,I told him to not hurt them.,disse para ele não machucá-los.
ACT_6_95.4,To not kill them.,Para não matá-los.
ACT_6_95.5,"They were good kids,","Eles eram boas crianças,"
ACT_6_95.6,they deserved to live.',eles mereciam viver.’
ACT_6_96.1,"Suddenly, she interrupted,","Subitamente, ela me interrompeu,"
ACT_6_96.2,"'Lemme guess, the authorities did not show any mercy to them, and executed them all.'","'Deixa eu adivinhar, as autoridades não tiveram misericórdia com eles, e executaram todos.’"
ACT_6_97.1,"'No,'","'Não,’"
ACT_6_97.2,"I whispered,","eu sussurrei,"
ACT_6_97.3,'it was worse.,'foi pior.
ACT_6_97.4,For they did something that I now have been doing for almost over a decade.,Pois eles fizeram algo que eu agora faço há quase uma década.
ACT_6_97.5,They removed their existence.',Eles apagaram sua existência.’
ACT_6_98.1,"'They obviously killed and probably did much worse things to them at some pit or dam or forest, and did not even leave anything to use in the funeral.","'Eles obviamente mataram e provavelmente fizeram coisas muito piores a eles em algum fosso ou represa ou floresta, e não deixaram nada para ser usado no funeral."
ACT_6_98.2,"For all the world knew,","Pelo que o mundo sabia,"
ACT_6_98.3,"a girl named Chio,","uma garota chamada Chio,"
ACT_6_98.4,"a boy named Handa,","um garoto chamado Handa,"
ACT_6_98.5,"a girl named Reima,","uma garota chamada Reima,"
ACT_6_98.6,"a boy named Suzuki,","um garoto chamado Suzuki,"
ACT_6_98.7,"a girl named Kana,","uma garota chamada Kana,"
ACT_6_98.8,"a boy named Yoishi,","um garoto chamado Yoishi,"
ACT_6_98.9,and fifteen others like them never existed.,e quinze outros como eles nunca existiram.
ACT_6_98.10,"Many of them were orphans, and those who weren't, were made one before their own life was taken.","Muitos deles eram órfãos, e aqueles que não eram, se tornaram antes de perderem a vida."
ACT_6_98.11,"In the meantime that their lives were being snapped out of their skull,","No momento em que suas vidas eram arrancadas de seus crânios,"
ACT_6_98.12,"my father would get drunk and beat me every day with whatever he could get his hands on, screaming that he had raised a leech.","meu pai ficava bêbado e me batia todos os dias com o que quer que ele conseguisse colocar as mãos, gritando que havia criado um sanguessuga."
ACT_6_98.13,A leech who was as bad as his mother.',Um sanguessuga que era tão ruim quanto sua mãe.’
ACT_6_99.1,"'He would beat me every day,","'Ele me batia todos os dias,"
ACT_6_99.2,"until one day,","até que um dia,"
ACT_6_99.3,"he called me by the fire pit, and told me that he was giving me a chance to redeem myself","ele me chamou para perto da fogueira, e me disse que estava dando-me uma chance para eu me redimir"
ACT_6_99.4,as a man.,como um homem.
ACT_6_99.5,He handed me a letter.,Ele me entregara uma carta.
ACT_6_99.6,"And that letter was addressed to me,","E aquela carta estava endereçada a mim,"
ACT_6_99.7,by Chio.',da Chio.’
ACT_6_100.1,"'He made me read that letter,","'Ele me fizera ler aquela carta,"
ACT_6_100.2,loud in a narrating voice.,em voz alta.
ACT_6_100.3,"In that letter, Chio confessed that her heart raced whenever she was near me, and that she was wondering if mine did too.","Naquela carta, Chio confessara que seu coração acelerava sempre que estava perto de mim, e se perguntava se o meu também o fazia."
ACT_6_100.4,"She narrated to me on how she had dreams of us being together, and what fucking not.","Ela narrara a mim como sonhava conosco juntos, outras porras assim."
ACT_6_100.5,"In one of those dreams, she even saw us with two daughters.","Em um desses sonhos, ela até nos vira com duas filhas."
ACT_6_100.6,She even knew their names –,Ela até sabia seus nomes –
ACT_6_100.7,Hisui and Kohaku.,Hisui e Hohaku.
ACT_6_100.8,"She ended the letter with an apology in case I did not feel the same,","Ela terminara a carta com um pedido de desculpas para o caso de eu não sentir o mesmo,"
ACT_6_100.9,but she needed to be honest with herself with that growing feeling.',mas ela precisava ser honesta consigo mesma com aquele sentimento crescente.’
ACT_6_101.1,"'I remember as I finished that letter I was a crying mess,","'Eu me lembro de estar em prantos ao terminar aquela carta,"
ACT_6_101.2,"and all I wanted to do was find her somehow,","e tudo o que eu queria fazer era encontrá-la de algum modo,"
ACT_6_101.3,"and tell her that I loved her too,","e dizê-la que eu a amava também,"
ACT_6_101.4,"but the letter,","mas a carta,"
ACT_6_101.5,it was soaked in blood...',estava encharcada de sangue…’
ACT_6_102.1,'...I knew it was recovered from her corpse.','… Eu sabia que ela havia sido recuperada de seu corpo.’
ACT_6_103.1,"'When I finished reading, he gave me an ultimatum.","'Quando terminara de lê-la, ele dera-me um ultimato."
ACT_6_103.2,"Whether I was to throw that letter in the fire and become the man who lived in the real world,","Eu deveria jogar aquela carta no fogo e me tornar um homem que vivia no mundo real,"
ACT_6_103.3,"or I was to keep it,","ou deveria mantê-la,"
ACT_6_103.4,and stay a fool who lived in the world of dreams.',e continuar um tolo que vivia no mundo dos sonhos.’
ACT_6_104.1,"'I threw it in the fire, and just like my father wished for,","'Eu a joguei no fogo, e assim como meu pai desejava,"
ACT_6_104.2,I am now a man who lives in the real world.,agora sou um homem que vive no mundo real.
ACT_6_104.3,"Now I erase dreams,","Agora eu apago sonhos,"
ACT_6_104.4,like a man in the real world does.',como um homem do mundo real faz.’
ACT_6_105.1,'You wanna know the worst part?,'Quer saber a pior parte?
ACT_6_105.2,"Despite the rebellion she led,","Apesar da rebelião que liderava,"
ACT_6_105.3,Chio loved humans.,Chio amava humanos.
ACT_6_105.4,"She was naïve, maybe, but she would always say,","Ela era ingênua, talvez, mas ela sempre dizia,"
ACT_6_105.5,"'People are beautiful, they're capable of doing beautiful things if they let go of that ugly parasite inside them. That parasite called apathy. If they can control that parasite, and embrace empathy, then there is no other creature as gentle and as deserving of love than a human.'","'Pessoas são belas, são capazes de fazer coisas lindas de abandonarem aquele parasita feio dentro de si. Aquele parasita chamado apatia. Se conseguirem controlar o parasita, e abraçar a empatia, então não há outra criatura tão gentil e merecedora de amor do que um humano.’"
ACT_6_105.6,I don't know if she still carried that thought when they took the life out of her.,Eu não sei se ela continuava a pensar assim quando tiraram a vida dela.
ACT_6_105.7,I hope so.,Espero que sim.
ACT_6_105.8,"It would break my heart to learn that her beautiful mind broke apart from that thought, and lost all hope herself.","Partiria o meu coração descobrir que sua bela mente se separara daquele pensamento, e perdera toda a esperança."
ACT_6_105.9,I could only wish that she still thought those words and wished for those lovely words to come true.,Eu conseguia apenas desejar que ela ainda pensasse aquelas palavras e desejasse que aquelas adoráveis palavras se tornassem realidade.
ACT_6_105.10,Not knowing that....,Sem saber que…
ACT_6_105.11,"Forget her words, not even her name would reach the real world.","Esqueça suas palavras, nem mesmo o seu nome chegaria ao mundo real."
ACT_6_105.12,That she died,Que ela morrera
ACT_6_105.13,for nothing.',por nada.’
ACT_6_106.1,"'You are just like Ermana with the way you speak you know,","'Você é igual ao Ermana na maneira que fala, sabe,"
ACT_6_106.2,"you and your Chio,","você e sua Chio,"
ACT_6_106.3,"may [i]Tirana[/i] rest her soul,'","que [i]Tirana[/i] cuide de sua alma,’"
ACT_6_106.4,"she giggled like a crazy-fuck, not caring for the tears that flowed through my eyes,","ela riu como uma maluca, sem se importar com as lágrimas que fluíam de meus olhos,"
ACT_6_106.5,'No fucking subtlety at all.,'Sem porra de sutileza nenhuma.
ACT_6_106.6,"Everything you wish to say is on the floor, no matter how weird and naïve your word sounds, and how obvious it is what you mean.","Tudo o que você deseja dizer está no chão, não importa o quão estranhas ou ingênuas suas palavras soem, e quão óbvio seja o que você quer dizer."
ACT_6_106.7,"You know in his book,","Sabe, em seu livro,"
ACT_6_106.8,"Holy is the mountain In which I was born,","Sagrada é a montanha em que eu nascera,"
ACT_6_106.9,"he suddenly changes protagonist midway, promising that the other one would give great insight into the plot,","ele subitamente muda o protagonista no meio da história, prometendo que o outro traria mais perspectiva ao enredo,"
ACT_6_106.10,but all that the other character spoke was things the reader already knew.,mas tudo o que o outro personagem falava eram coisas que o leitor já sabia.
ACT_6_106.11,"He just repeated that same theme, those same metaphors over and over again.","Ele só repetira o mesmo tema, aquelas mesmas metáforas de novo e de novo."
ACT_6_106.12,"There was no special twist in the second protagonist, it was a complete waste of time.","Não havia reviravolta especial no segundo protagonista, era uma completa perda de tempo."
