keys,en,pt_BR
ACT_1_104.1,"'You the godfather of the little guy? Was your friend or brother by any means the child's father? I mean you can't be the father yourself, have you looked at your face. No way a girl like that would be fucking you, any other guy, and we would've started suspecting if little princess lied to us about the father being dead. But you fatso, no chance.'","'Você é o padrinho do carinha? Seu amigo ou irmão era por um acaso o pai da criança? Quero dizer, você não pode ser o pai, já olhou para o seu rosto? Sem chance de uma garota fuder você, qualquer outro cara e a gente começaria a duvidar se a princesinha tinha mentido sobre o pai estar morto. Mas você, gordão, sem chance.'"
ACT_1_104.2,"Three more men chuckled at this ... two strong chuckles, and one weak,","Mais três homens riram disso... Dois risos fortes, e um fraco,"
ACT_1_104.3,"'You know my child could use a godfather as well. The application's open, what do you say little piggy, wanna apply?'","'Sabia que meu filho poderia ter uma padrinho também. O concurso está aberto, o que vocÊ diz porquinho, que participar?'"
ACT_1_104.4,Three pats on the shoulder.,Três batidinhas no ombro.
ACT_1_104.5,"Now whether it was the mockers patting the mocked, or someone congratulating the guy for his stand-up routine, I couldn't tell.","Agora se foram batidinhas de zombaria, ou alguém parabenizando o cara por seu texto de comédia, eu não sabia dizer."
ACT_1_104.6,All little noises at that moment seemed to merge into one.,Todos os barulhinhos naquele momento pareciam se mesclar em um.
ACT_1_105.1,"A woman's voice suddenly spoke,","Uma voz de mulher subitamente disse,"
ACT_1_105.2,"'Please, let her go, she is just a...'","'Por favor, solte-a, ela é só uma...'"
ACT_1_105.3,and was silenced by three bullets before she could even finish speaking.,e foi silenciada por três balas antes que pudesse terminar de falar.
ACT_1_105.4,"The girl wept badly, the fat kid grunted in anger, and the rest, whether students or adults, were all panicking.","A garota chorava muito, o garoto gordo grunhiu de raiva, e o resto, fossem estudantes ou adultos, estavam em pânico."
ACT_1_105.5,"Some crying,","Alguns chorando,"
ACT_1_105.6,"some pleading,","outros implorando,"
ACT_1_105.7,and the others having all sorts of breakdowns of their own.,e os outros tendo surtos próprios.
ACT_1_106.1,"'Aye, aye, look,' A soldier spoke,","'Sim, sim, olha,' um soldado falou,"
ACT_1_106.2,"'Some of her hair has gone white. I swear to god I didn't remember them being that white two hours before. Damn, miss, are you somehow an old woman? A witch perhaps?'","'Um pouco do cabelo dela ficou branco. Eu juro por deus que não me lembro deles serem tão brancos há duas horas atrás. Nossa, mocinha, você é uma velha? Uma bruxa, talvez?'"
ACT_1_106.3,"'Ginta you idiot, it is that white hair thing I told you about, you weren't listening, were you?' Another voice chuckled and then three more shots reverberated in the air.","'Ginta, seu idiota, é aquela coisa do cabelo branco que eu te falei antes, você não estava ouvindo, não é?' Outra voz riu e então mais três tiros reverberaram no ar."
ACT_1_106.4,Someone else had fallen dead.,Outra pessoa caiu morta.
ACT_1_106.5,"'My bad, my bad. You are so boring you know, when you talk about the fun facts you read in Ritley's or something. News flash asshole, nobody in a seven mile radius cares.'","Foi mal, foi mal. Você é tão chato, sabe, quando fala dos fatos curiosos que leu na Ritley's ou algo assim. Uma novidade, cuzão, ninguém num raio de 10 quilômetros se importa.'"
ACT_1_106.6,"Four more chuckles, one more bullets, somewhere a body fell, somewhere a bird flew away scared.","Mais quatro risos, mais uma bala, em algum lugar um corpo caíra, em algum lugar um pássaro levantou vôo assustado."
ACT_1_107.1,"'Anyway, don't worry miss, we won't touch ya. We are god fearing men, we are good men. You can trust us! We don't touch a pregnant lady. I don't know about you [i]Conferri[/i] fellas, but we know better than to touch one who is not ours, no matter how good-looking you can be. Which is a shame, because miss, I tell you, if you wanted to be an adult that soon, you could have walked to me, right by [i]Senbi[/i] prefecture. I do guards duty all day there, and could have used a hand for help. He-he.'","'Enfim, não se preocupe, mocinha, nós não vamos tocar em você. Somos homens tementes a deus, somos homens bons. Pode confiar na gente! Não tocamos numa moça grávida. Não sei sobre os caras [i]Conferri[/i], mas nós sabemos que não devemos tocar numa mulher que não é nossa, não importa o quão bonita ela seja. O que é uma pena, porque mocinha, vou te dizer, se você queria ser uma adulta tão cedo, poderia ter falado comigo, logo na prefeitura de [i]Senbi[/i]. Eu faço trabalho de guarda lá o dia todo, e poderia ter aceitado uma mãozinha. He-he.'"
ACT_1_107.2,"At this point the fat kid tried to rush towards him screaming, 'You fuckin...'","Nesse momento o garoto gordo tentou se jogar contra ele gritando, 'Seu filho da...'"
ACT_1_107.3,but a simple kick pushed him down to his place again.,mas um simples chute o jogou em seu lugar novamente.
ACT_1_108.1,"'Well, well,' Another one spoke. No... Maybe it was the same guy.","'Ora ora,' outro guarda falou... Não, talvez tenha sido o mesmo cara."
ACT_1_108.2,"I could not tell, every voice was the same,","Eu não sabia dizer, todas as vozes eram as mesmas,"
ACT_1_108.3,'We underestimated the godfather when we said that he was a piggy.,'Nós subestimamos o padrinho quando falamos que ele era um porquinho.
ACT_1_108.4,This guy's a boar!,Esse cara é um javali!
ACT_1_108.5,A WILD BOAR!,UM JAVALI SELVAGEM!
ACT_1_108.6,HUA!,HUA!
ACT_1_108.7,Look out he will tackle us with his tusks!',Cuidado ou ele vai nos atropelar com suas presas!'
ACT_1_108.8,"Everyone laughed, or at least it felt like it. For any weep or cry was buried inside the sound of ever chanting laughter.","Todos riram, ou pelo menos é o que pareceu. Pois qualquer choro ou grito era enterrado pelo som de risadas ecoando."
ACT_1_108.9,"It seemed funny, but for some reason, my lips remained sealed.","Parecia engraçado, mas por alguma razão, meus lábios permaneceram selados."
ACT_1_108.10,"Maybe if I told Rikki this, he would say that I needed to restructure my humor a little bit, because I heard him chuckle a little as well.","Talvez se eu dissesse isso a Rikki, ele diria que eu talvez precisasse reestruturar meu humor um pouco, porque eu o ouvira rindo também."
ACT_1_108.11,"I mean, I believe it was him, but it could've been the soldier standing near him.","Quero dizer, eu acredito que tenha sido ele, mas poderia ter sido o soldado ao lado dele."
ACT_1_108.12,Still I am pretty sure he liked jokes like these.,Ainda assim eu tenho quase certeza de que ele gostava de piadas assim.
ACT_1_108.13,"So it was most possibly him laughing, thinking this was the funniest joke he ever heard.","Então muito possivelmente era ele rindo, pensando ser essa a piada mais engraçada que ele já ouvira."
ACT_1_109.1,"'Grunt for us, please. I implore you, we all need to hear the roar of the actual MAN here.","'Urre para nós, por favor. Eu imploro, tudo o que precisamos ouvir é o rugido do HOMEM de verdade aqui."
ACT_1_109.2,"A man who is thirty kilograms more than he needs to be, but a MAN nonetheless.","Um homem que tem trinta quilos a mais do que o necessário, mas um HOMEM mesmo assim."
ACT_1_109.3,"Please, roar for us.","Por favor, urre para nós."
ACT_1_109.4,"I implore you, we might spare you if you do,'","Eu lhe imploro, nós talvez os poupemos se você o fizer,'"
ACT_1_109.5,"everyone chuckled, but he didn't roar.","todos riram, mas ele não rugiu."
ACT_1_109.6,"'Oh, I get it. Noble man you are. Sir, I salute you.' I heard feet stomping, just from the noise I could tell that it was a perfect salute.","'Ah, entendi. Um homem nobre você é. Senhor, eu o saúdo.' Eu ouvi pés batendo, apenas pelo barulho eu conseguia dizer que era uma saudação perfeita."
ACT_1_109.7,"Laughter reverberated again. I tried searching for the weeps that would surface when there was no laughter, but they were LOUD. Very, very, loud.","Risadas reverberaram novamente. Tentei buscar pelo choro que surgiria quando não haviam risadas, mas elas eram ALTAS. Muito, muito altas."
ACT_1_110.1,"'Okay, my noble sir, what if I tell you I will spare the little princess. Would you roar for us then?'","'Ok, meu nobre senhor, e se eu disser que pouparemos a princesinha. Você então rugiria para nós?'"
ACT_1_110.2,"Suddenly, every noise stopped. Laughters and weeps all subsided to silence, everyone was in anticipation. Some out of hope, that at least one of them would be spared.","Subitamente, todos os barulhos pararam. Risos e choros todos se transformaram em silêncio, todos em antecipação. Alguns pela esperança de que pelo menos um deles seria poupado."
ACT_1_110.3,"Some out of curiosity,","Alguns por curiosidade,"
ACT_1_110.4,waiting for the punchline to a joke.,esperando pelo final de uma piada.
ACT_1_110.5,"'P-please, h-he-he-her water could break anytime,'  the kid pleaded, and a small squeak escaped the girl.","P-por favor, a b-bo-bol-bolsa dela pode estourar a qualquer momento,' o garoto implorou, e um pequeno guincho escapou da garota."
ACT_1_110.6,"'Ooooo,' multiple soldiers chanted like school boys. Some chuckled as well.","'Ooooo,' múltiplos soldados entoaram como crianças. Alguns riram também."
ACT_1_110.7,"'Well staying hydrated is good lads, but I ain't drinking that one,' someone joked, everyone chuckled.","'Bem, é sempre bom ter onde carregar o equipamento, mas eu não quero essa bolsa,' alguém zombou, todos riram."
ACT_1_111.1,'Roar...' The man simply spoke.,'Urre...' O homem disse simplesmente.
ACT_1_111.2,"'Ginta I think that's enough,'","'Ginta, acho que já é o bastante,'"
ACT_1_111.3,A voice from the soldier's side said.,Uma voz ao lado do soldado disse.
ACT_1_111.4,"From the voice, it sounded like he had to muster a lot of courage to say that, 'I still say we take them prisoners, it is.…'","Pela voz, parecia que ele tivera que reunir muita coragem para dizer aquilo, 'Vamos levá-los como prisioneiros, isso é...'"
ACT_1_111.5,"'Yukio, show mister by-the-book the exit please. This is a gentlemen's club, not for little squealers.'","'Yukio, mostre ao senhor direitinho a saída, por favor. Esse é um clube de cavalheiros, não é para galinhas.'"
ACT_1_111.6,"'Ginta, this could bring us troub...'","'Ginta, isso pode nos trazer probl...'"
ACT_1_111.7,"Before this 'squealer' could say anything, a hand patted his shoulder, and a voice spoke,","Antes que esse 'galinha' pudesse dizer algo, uma mão caiu sobre seu ombro, e uma voz disse,"
ACT_1_111.8,'These are the general's order. He ordered a little entertainment. You wish to defy orders?','Essas são as ordens do general. Ele ordenou um pouco de diversão. Você deseja desafiar suas ordens?'
ACT_1_111.9,There was no reply.,Não houve resposta.
ACT_1_111.10,"'Good man,' The voice patted him on the shoulder again, and the person walked back three steps.","'Bom homem,' a voz bateu em seu ombro novamente, e a pessoa deu três passos para trás."
ACT_1_112.1,"'Now, where were we? Yes, roar please...'","'Agora, onde estávamos? Sim, urre por favor...'"
ACT_1_112.2,"The man, whose name I had learned by now was Ginta, clapped his hands in excitement.","O homem, cujo nome eu aprendera ser Ginta, bateu as mãos animadamente."
ACT_1_112.3,"Silence remained, except for the few bursts of cries that escaped the girl. Every time she did, I could make out exactly how her throat was breaking in two.","O silêncio permaneceu, exceto pelos poucos acessos de choro que escapavam da garota. Sempre que ela o fazia, eu conseguia perceber exatamente como sua garganta estava se partindo em duas."
ACT_1_112.4,"'Fellas,' announced Ginta, 'He needs a little encouragement. So, boys he could use some chants. On a count of three, we will cheer him up.","'Rapazes,' anunciou Ginta, 'Ele precisa de um pouco de encorajamento. Então, garotos, ele precisa de um cântigo. No três, nós o alegraremos."
ACT_1_112.5,One.,Um.
ACT_1_112.6,Two.,Dois.
ACT_1_112.7,Three!',Três!'
ACT_1_113.1,ROAR! ROAR! ... ROAR! ... ROAR! ... ROAR! ... ROAR! ... ROAR! ... ROAR! ... ROAR! ... ROAR! ... ROAR! ... ROAR!,UREE! URRE! ... URRE! ... URRE! ... URRE!... URRE! ... URRE! ... URRE! ... URRE! ... URRE! ... URRE! ... URRE!
ACT_1_114.1,"The chants reverberated so loud, that sometimes it felt like someone was standing behind me, also screaming","Os cânticos reverberaram tão alto que algumas vezes parecia que alguém estava atrás de mim, também gritando"
ACT_1_114.2,ROAR.,URRE.
ACT_1_114.3,"Though most of them mixed with each other, I could not make out Rikki's voice between them. I wish I could have screamed with them, had a joy of laughter, but somehow, my jaw moved not once.","Apesar de a maioria deles se misturarem entre si, eu não consegui perceber a voz de Rikki entre eles. Eu queria poder ter gritado com eles, me divertir e rir, mas de algum modo, minha mandíbula não se moveu uma única vez."
ACT_1_114.4,"Not once! Something was definitely wrong with me. I wonder if Kaede was here, she would see me as a less joyous man.","Nem uma! Algo definitivamente estava errado comigo. Me pergunto se Kaede estivesse aqui, ela me veria como um homem menos alegre."
ACT_1_114.5,"Would she be jealous that other men were so cheerful and yet, her own husband was silent as a statue?","Ela ficaria com inveja de que outros homens estavam tão alegres e mesmo assim, seu próprio marido estava silencioso como uma estátua?"
ACT_1_115.1,"'A...A...aaaaaaaa....ahhhhhh....ahh-ack...ahhh,' a low roar escaped the fat kid as he fought the tears that choked his throat.","'A...A...aaaaaaaa....ahhhhhh....ahh-ack...ahhh,' um rugido baixo escapou do garoto gordo enquanto ele lutava contra lágrimas que engasgavam sua garganta."
ACT_1_115.2,"'Come on, come on, a little louder please. That's not a boar's roar,' Ginta chuckled.","'Vamos lá, vamos lá, um pouco mais alto, por favor. Esse não é o rugido de um javali,' Ginta riu."
ACT_1_115.3,"'Ginta, boars don't roar. They grunt.' Someone corrected him as they finished cleaning the rifle and took a shot. Another body fell on the ground.","'Ginta, javalis não urram. Ele grunhem.' Alguém o corrigiu enquanto terminava de limpar o rifle e dava outro tiro. Outro corpo caíra no chão."
ACT_1_115.4,"'Oh my bad, still, let's use our imaginations. If boars and lions had a baby together, what would the noise sound like? We have an interest in science, you know, biology is my favorite subject. Won't you agree, miss?'","'Ah, perdão, ainda assim, vamos usar nossa imaginação. Se javalis e leões tivessem um filho juntos, como seria o barulho dele? Nós temos um interesse em ciência, sabe, biologia é minha matéria favorita. Não concorda, mocinha?'"
ACT_1_115.5,"The girl didn't reply, she just wept.","A garota não respondeu, apenas chorou."
ACT_1_115.6,"'Anyway...' Ginta snapped his fingers, 'AHHHHHHHHHHHHH! AHHHHHHHHHHHHHHH! AOGAAAAAAAAAAAAAAAAAAAAAA!' everyone chuckled. 'That's how loud a roar is! Come on, give us that loud! Any less than that is a whimper.'","'Enfim...' Ginta estalou os dedos, 'AHHHHHHHHHHHHH! AHHHHHHHHHHHHHHH! AOGAAAAAAAAAAAAAAAAAAAAAA!' todos riram. 'É assim que um rugido deve ser! Vamos lá, nos dê algo assim! Menos que isso e vai ser apenas um choro.'"
ACT_1_116.1,What happened next...,O que aconteceu a seguir...
ACT_1_116.2,happened rather too quickly.,Aconteceu muito rápido.
ACT_1_116.3,"The soldier that had told Ginta to stop suddenly took three steps forward, and without any rhyme or reason, he shot him on the head. A loud noise echoed in the place.","O soldado que falara para Ginta parar repentinamente dei três passos adiante, e sem nenhum motivo, atirou na cabeça dele. Um eco alto ecoou pelo lugar."
ACT_1_116.4,"The impact of the shot was loud enough to tell me it wasn't an AK or anything, it was probably a shotgun.","O impacto do tiro fora alto o bastante para me dizer que não era uma AK ou algo assim, provavelmente era uma escopeta."
ACT_1_116.5,"So Ginta's head was (most probably) blow off totally clean at that close a range, and his bare brain, was (probably) dripping out of his body.","Então a cabeça de Ginta fora (muito provavelmente) arrancada completamente naquele curto alcance, e seu cérebro estava (provavelmente) escorrendo do corpo."
ACT_1_116.6,"Seeing that, the fat kid attempted a run, but was shot down.","Vendo isso, o garoto gordo tentou correr, mas foi alvejado."
ACT_1_116.7,Followed by the soldier who shot Ginta being shot himself.,Seguido pelo soldado que atirara em Ginta sendo alvejado também.
ACT_1_116.8,"Two other people attempted to escape, but were immediately shot too.","Duas outras pessoas tentaram escapar, mas foram imediatamente executadas."
ACT_1_116.9,"From the whimpers I heard, only four remained, the girl and three other people,","Pelo choro que eu ouvia, apenas quatro restaram, a garota e mais três pessoas,"
ACT_1_116.10,none of whom sounded like adults.,nenhuma das quais soavam como adultos.
ACT_1_117.1,"'Fuck, what just fucking happened?!' Rikki screamed and threw the receiver on the ground but forgot to cut the call, and before it could be answered, the girl started screaming as well, for the noise of something dripping covered it all.","'Caralho, que porra acabou de acontecer?!' Rikki gritou e jogou o telefone no chão mas esqueceu de desligá-lo, e antes que obtivesse resposta, a garota começara a gritar também, enquanto o barulho de um líquido pingando cobriu a sala."
ACT_1_117.2,"'Shit she is,' one man screamed, and then suddenly, three shots from a revolver echoed in my ear. The girl's body flopped down on the ground.","'Merda, ela tá,' mais um homem gritou, e então subitamente, três tiros de revólver ecoaram em meus ouvidos. O corpo da garota despencou no chão."
ACT_1_117.3,"'Fuck, shoot her belly as well! Her dead body can still give....'","'Porra, atira na barriga dela também! O corpo dela ainda pode dar...'"
ACT_1_118.1,My hands somehow managed to do it.,Minhas mãos de algum modo conseguiram.
ACT_1_118.2,I had kept the receiver down.,Eu baixara o telefone.
ACT_1_118.3,My ears were still ringing from all the shooting that happened.,Meus ouvidos ainda ecoavam com todo o tiroteio que ocorrera.
ACT_1_118.4,"In fact, I was still piecing together what had just happened.","Na verdade, eu ainda estava tentando entender o que acontecera."
ACT_1_119.1,"The phone rang again, I was hesitant to pick it up, but my hands moved anyway, and the receiver was in my ears again.","O telefone tocou novamente, eu estava hesitante em atendê-lo, mas minhas mãos se moveram assim mesmo, e o telefone estava novamente em meus ouvidos."
ACT_1_119.2,"I quietly picked it up, and put it to my ears, 'Hello.'","Eu silenciosamente o peguei, e o coloquei próximo ao ouvido, 'Alô.'"
ACT_1_119.3,"'Sir,' it was the junior, he was weeping.","Senhor,' era meu subordinado, ele estava chorando."
ACT_1_119.4,"I am pretty sure he was trying his best to not let his emotions overcome him, but it seemed what had happened was something so drastic that it was impossible for him to hold back his tears.","Tenho quase certeza de que estava tentando ao máximo não deixar as emoções o sobrecarregarem, mas parecia que o que tinha acontecido era algo tão drástico que era impossível para ele conter as lágrimas."
ACT_1_120.1,"'Isamu...sir, h-h-he just di...' Isamu had died, that much was clear.","'Isamu... Senhor, e-e-ele acabou de mo...' Isamu morrera, isso estava claro."
ACT_1_120.2,"It was a shame to be honest, the man seemed healthy for a sixty year fellow, he could have still given ten more years to the motherland's service.","Era uma pena para ser honesto, o homem parecia saudável para um colega de sessenta anos, ele ainda poderia ter dado mais dez anos de serviço à pátria mãe."
ACT_1_120.3,"It was a shame,","Era uma pena,"
ACT_1_120.4,real shame.,de verdade.
ACT_1_121.1,"'Well, here is a thing you can do,'","'Bem, isso é o que você vai fazer,'"
ACT_1_121.2,"My voice was still, calm, and robotic.","Minha voz estava rígida, calma, e robótica."
ACT_1_121.3,It surprised even me how calm it was.,Até eu me surpreendi com o quão calmo ela estava.
ACT_1_121.4,"From what I had just heard, something in my mind told me that I needed to be shaking and stuttering from fear,","Pelo que eu acabara de ouvir, algo em minha mente me dizia que eu deveria estar tremendo e gaguejando de medo,"
ACT_1_121.5,"'I know how close Isamu was to you, and so to the rest of us. We don't want his death to be counted as dishonor. So tell Seiko to make up a story that she was on her way to post some important documents when she was cornered by three [i]Conferri[/i] men, who tried to take her honor away. It was then that our brave Isamu stepped in, and while he was able to save her honor, in the scuffle, one of the [i]Conferri[/i] men shot him.","'Eu sei o quão próximo Isamu era de você, assim como do resto de nós. Não queremos que sua morte seja marcada como desonra. Então diga a Seiko para inventar uma história de que ela estava a caminho para postar alguns documentos importantes quando fora cercada por três homens [i]Conferri[/i], que tentaram tirar sua honra. Foi então que nosso bravo Isamu apareceu, e apesar de ter sido capaz de salvar sua honra, na briga, um dos [i]Conferri[/i] atirou nele."
ACT_1_121.6,"Now, make sure to put a bullet in Isamu's body, and instead of shooting straight at his chest, touch the gun to his diaphragm at a slanted angle and pull the trigger.","Agora, certifique-se de colocar uma bala no corpo de Isamu, e em vez de atirar reto em direção ao peito dele, toque a arma em seu diafragma de forma angulada e puxe o gatilho."
ACT_1_121.7,It will look random that way.,Vai parecer aleatório assim.
ACT_1_121.8,"So, we have a story here that will give Isamu an....","Então, temos uma história que dará a Isamu um"
ACT_1_122.1,'...an honorable burial.','... um enterro honrado.'
ACT_1_123.1,"'Well, that is all I can do to help. I am sorry for your loss.'","'Bem, isso é tudo o que posso fazer para ajudar. Sinto muito por sua perda.'"
ACT_1_123.2,"I wanted to put down the phone immediately, but I stuck around to hear the junior say in a genuinely grateful voice,","Eu queria desligar o telefone imediatamente, mas continuei na linha para ouvir o subordinado dizer com uma voz genuinamente grata,"
ACT_1_123.3,'Thank you sir.',"'Obrigado, senhor.'"
ACT_1_124.1,"I kept the phone down, and stared at the ceiling.","Desliguei o telefone, e encarei o teto."
ACT_1_124.2,The screams of the girl and the pleas of the fat kid were still in my mind.,Os gritos da garota e os pedidos do garoto gordo ainda estavam em minha mente.
ACT_1_124.3,"It was hard to keep my eyes open, and so...","Era difícil manter os olhos abertos, e então..."
ACT_1_125.1,...I closed them.,... Eu os fechei.
ACT_1_126.1,And dreamt of getting back to her.,E sonhei em voltar à ela.
